householdId,size,incomeLevel,createdDate
HH097003,1,very_low,2023-11-28
HH097004,1,moderate,2023-09-16
HH097005,1,low,2024-08-01
HH097006,1,very_low,2023-11-18
HH097007,1,low,2024-10-02
HH097008,1,very_low,2022-07-29
HH097009,1,very_low,2024-05-05
HH097010,1,moderate,2024-03-19
HH097011,1,low,2022-05-02
HH097012,1,low,2024-04-22
HH097013,1,very_low,2024-03-23
HH097014,1,moderate,2022-09-07
HH097015,1,low,2023-05-20
HH097016,1,low,2024-03-22
HH097017,1,moderate,2022-07-07
HH097018,1,moderate,2023-07-10
HH097019,1,low,2024-04-09
HH097020,1,very_low,2022-03-31
HH097021,1,low,2023-02-18
HH097022,1,moderate,2022-03-16
HH097023,1,low,2023-02-08
HH097024,1,low,2023-12-21
HH097025,1,low,2022-04-16
HH097026,1,low,2023-11-24
HH097027,1,moderate,2022-08-10
HH097028,1,very_low,2024-06-23
HH097029,1,moderate,2022-02-28
HH097030,1,moderate,2024-12-13
HH097031,1,moderate,2023-02-03
HH097032,1,low,2023-12-05
HH097033,1,moderate,2024-03-22
HH097034,1,very_low,2023-01-25
HH097035,1,low,2024-06-01
HH097036,1,low,2022-10-11
HH097037,1,low,2022-11-16
HH097038,1,moderate,2023-11-19
HH097039,1,moderate,2023-08-05
HH097040,1,moderate,2023-05-19
HH097041,1,low,2024-09-29
HH097042,1,low,2022-08-02
HH097043,1,moderate,2024-03-21
HH097044,1,low,2024-05-10
HH097045,1,moderate,2023-07-13
HH097046,1,low,2024-09-15
HH097047,1,low,2022-08-31
HH097048,1,very_low,2023-05-02
HH097049,1,very_low,2023-06-29
HH097050,1,moderate,2024-04-05
HH097051,1,moderate,2022-06-27
HH097052,1,low,2022-04-09
HH097053,1,moderate,2024-04-21
HH097054,1,very_low,2022-11-09
HH097055,1,low,2024-11-22
HH097056,1,very_low,2022-02-22
HH097057,1,very_low,2024-04-20
HH097058,1,moderate,2024-04-02
HH097059,1,low,2022-07-23
HH097060,1,low,2023-06-18
HH097061,1,very_low,2022-07-08
HH097062,1,low,2024-03-18
HH097063,1,low,2022-03-04
HH097064,1,low,2022-02-12
HH097065,1,low,2024-01-14
HH097066,1,very_low,2022-10-16
HH097067,1,very_low,2023-08-12
HH097068,1,moderate,2023-01-23
HH097069,1,low,2022-10-22
HH097070,1,low,2024-03-30
HH097071,1,very_low,2022-02-19
HH097072,1,low,2023-07-14
HH097073,1,moderate,2024-05-31
HH097074,1,moderate,2024-12-04
HH097075,1,very_low,2023-06-21
HH097076,1,moderate,2022-03-30
HH097077,1,low,2024-01-10
HH097078,1,moderate,2022-07-24
HH097079,1,low,2022-07-06
HH097080,1,moderate,2024-09-21
HH097081,1,very_low,2024-12-25
HH097082,1,very_low,2024-08-20
HH097083,1,low,2023-12-05
HH097084,1,low,2022-08-12
HH097085,1,very_low,2022-03-30
HH097086,1,moderate,2024-11-25
HH097087,1,very_low,2024-10-06
HH097088,1,moderate,2024-06-06
HH097089,1,moderate,2024-10-22
HH097090,1,very_low,2023-08-25
HH097091,1,very_low,2024-02-10
HH097092,1,low,2023-04-06
HH097093,1,low,2023-03-30
HH097094,1,low,2023-04-11
HH097095,1,low,2024-08-27
HH097096,1,moderate,2023-11-25
HH097097,1,moderate,2024-08-29
HH097098,1,low,2023-03-11
HH097099,1,moderate,2022-11-12
HH097100,1,very_low,2024-08-19
HH097101,1,very_low,2024-06-07
HH097102,1,moderate,2023-11-09
HH097103,1,very_low,2023-11-17
HH097104,1,low,2023-03-03
HH097105,1,very_low,2023-12-27
HH097106,1,very_low,2024-07-23
HH097107,1,low,2023-04-23
HH097108,1,low,2022-04-03
HH097109,1,low,2024-10-19
HH097110,1,low,2022-06-23
HH097111,1,low,2024-09-03
HH097112,1,low,2023-09-28
HH097113,1,very_low,2023-04-13
HH097114,1,low,2022-02-02
HH097115,1,low,2023-08-20
HH097116,1,very_low,2023-04-28
HH097117,1,low,2024-04-02
HH097118,1,moderate,2024-12-08
HH097119,1,low,2024-01-25
HH097120,1,low,2022-03-31
HH097121,1,low,2022-01-25
HH097122,1,moderate,2022-05-14
HH097123,1,very_low,2022-11-04
HH097124,1,low,2024-11-06
HH097125,1,very_low,2024-06-07
HH097126,1,low,2022-05-21
HH097127,1,moderate,2022-11-04
HH097128,1,low,2024-10-03
HH097129,1,low,2022-10-29
HH097130,1,very_low,2022-04-21
HH097131,1,very_low,2022-07-17
HH097132,1,moderate,2023-12-08
HH097133,1,low,2023-11-26
HH097134,1,moderate,2022-10-23
HH097135,1,very_low,2022-06-03
HH097136,1,low,2024-01-18
HH097137,1,low,2024-09-10
HH097138,1,low,2024-01-26
HH097139,1,moderate,2022-11-19
HH097140,1,low,2024-06-20
HH097141,1,moderate,2023-03-19
HH097142,1,low,2023-02-09
HH097143,1,low,2023-02-09
HH097144,1,moderate,2024-11-02
HH097145,1,low,2023-03-22
HH097146,1,low,2022-11-03
HH097147,1,very_low,2023-01-19
HH097148,1,very_low,2023-07-17
HH097149,1,low,2023-04-05
HH097150,1,low,2024-10-05
HH097151,1,low,2024-12-06
HH097152,1,moderate,2023-06-28
HH097153,1,low,2023-12-24
HH097154,1,low,2024-10-21
HH097155,1,very_low,2023-05-20
HH097156,1,low,2024-04-16
HH097157,1,low,2024-05-08
HH097158,1,low,2023-04-12
HH097159,1,moderate,2023-10-26
HH097160,1,very_low,2024-06-19
HH097161,1,low,2022-03-28
HH097162,1,moderate,2024-04-10
HH097163,1,moderate,2022-06-08
HH097164,1,very_low,2024-06-07
HH097165,1,low,2024-04-29
HH097166,1,moderate,2024-06-18
HH097167,1,moderate,2023-10-19
HH097168,1,low,2024-07-30
HH097169,1,low,2023-10-26
HH097170,1,low,2024-09-20
HH097171,1,very_low,2024-05-01
HH097172,1,low,2023-07-21
HH097173,1,low,2022-03-10
HH097174,1,low,2022-11-17
HH097175,1,low,2023-09-30
HH097176,1,low,2022-04-13
HH097177,1,very_low,2023-08-17
HH097178,1,very_low,2022-10-25
HH097179,1,very_low,2022-08-31
HH097180,1,low,2023-01-24
HH097181,1,low,2022-12-26
HH097182,1,moderate,2023-09-30
HH097183,1,low,2022-04-22
HH097184,1,moderate,2023-07-01
HH097185,1,very_low,2022-11-06
HH097186,1,very_low,2022-07-24
HH097187,1,very_low,2023-04-19
HH097188,1,moderate,2024-05-13
HH097189,1,low,2022-04-28
HH097190,1,low,2022-10-30
HH097191,1,moderate,2024-10-11
HH097192,1,low,2022-12-31
HH097193,1,very_low,2024-08-05
HH097194,1,low,2022-11-09
HH097195,1,moderate,2022-06-21
HH097196,1,low,2022-02-25
HH097197,1,low,2024-10-08
HH097198,1,moderate,2022-04-09
HH097199,1,low,2022-12-09
HH097200,1,moderate,2024-10-03
HH097201,1,low,2023-04-20
HH097202,1,low,2023-07-31
HH097203,1,moderate,2024-08-30
HH097204,1,low,2022-05-07
HH097205,1,very_low,2022-04-01
HH097206,1,low,2024-03-05
HH097207,1,very_low,2024-04-14
HH097208,1,low,2022-01-29
HH097209,1,very_low,2024-10-28
HH097210,1,very_low,2024-03-17
HH097211,1,low,2024-08-06
HH097212,1,low,2024-06-28
HH097213,1,moderate,2024-11-24
HH097214,1,low,2024-11-10
HH097215,1,very_low,2024-03-12
HH097216,1,moderate,2024-07-11
HH097217,1,moderate,2022-04-18
HH097218,1,very_low,2023-05-21
HH097219,1,low,2024-04-25
HH097220,1,low,2024-02-13
HH097221,1,low,2023-09-12
HH097222,1,low,2023-03-11
HH097223,1,low,2024-05-23
HH097224,1,low,2023-04-30
HH097225,1,low,2022-03-05
HH097226,1,low,2023-01-31
HH097227,1,moderate,2023-07-15
HH097228,1,low,2023-11-15
HH097229,1,moderate,2023-10-25
HH097230,1,very_low,2022-11-07
HH097231,1,very_low,2024-04-03
HH097232,1,moderate,2022-12-02
HH097233,1,moderate,2022-04-17
HH097234,1,very_low,2023-09-26
HH097235,1,low,2024-02-23
HH097236,1,low,2022-08-23
HH097237,1,very_low,2024-01-18
HH097238,1,low,2022-05-05
HH097239,1,low,2023-01-25
HH097240,1,low,2022-03-25
HH097241,1,low,2022-04-26
HH097242,1,moderate,2024-12-27
HH097243,1,very_low,2022-09-18
HH097244,1,very_low,2022-01-14
HH097245,1,very_low,2023-04-25
HH097246,1,moderate,2022-12-29
HH097247,1,very_low,2023-01-10
HH097248,1,moderate,2024-12-18
HH097249,1,low,2022-04-22
HH097250,1,low,2023-12-28
HH097251,1,low,2023-10-23
HH097252,1,low,2024-09-05
HH097253,1,low,2023-09-12
HH097254,1,very_low,2023-12-03
HH097255,1,low,2024-11-14
HH097256,1,low,2022-03-17
HH097257,1,very_low,2023-05-05
HH097258,1,moderate,2022-05-30
HH097259,1,low,2022-02-18
HH097260,1,low,2023-01-05
HH097261,1,low,2023-07-14
HH097262,1,moderate,2022-06-19
HH097263,1,low,2022-06-12
HH097264,1,moderate,2024-04-20
HH097265,1,low,2022-02-20
HH097266,1,very_low,2024-06-20
HH097267,1,moderate,2023-06-26
HH097268,1,very_low,2023-11-01
HH097269,1,moderate,2024-10-06
HH097270,1,moderate,2024-05-26
HH097271,1,moderate,2022-01-26
HH097272,1,very_low,2023-11-06
HH097273,1,low,2024-03-09
HH097274,1,low,2022-02-16
HH097275,1,very_low,2023-09-17
HH097276,1,moderate,2024-04-19
HH097277,1,very_low,2023-04-23
HH097278,1,moderate,2023-04-05
HH097279,1,very_low,2024-10-31
HH097280,1,low,2024-08-01
HH097281,1,low,2023-06-11
HH097282,1,very_low,2024-07-05
HH097283,1,low,2022-07-24
HH097284,1,very_low,2022-08-21
HH097285,1,moderate,2024-03-17
HH097286,1,low,2023-09-27
HH097287,1,moderate,2024-05-05
HH097288,1,low,2024-02-11
HH097289,1,low,2024-04-20
HH097290,1,moderate,2022-03-06
HH097291,1,low,2023-06-19
HH097292,1,low,2023-08-31
HH097293,1,very_low,2022-08-06
HH097294,1,very_low,2022-07-02
HH097295,1,moderate,2024-09-17
HH097296,1,low,2023-11-03
HH097297,1,moderate,2022-07-31
HH097298,1,low,2024-01-16
HH097299,1,very_low,2023-03-12
HH097300,1,low,2023-02-16
HH097301,1,low,2022-09-25
HH097302,1,low,2024-03-05
HH097303,1,moderate,2022-04-14
HH097304,1,very_low,2023-02-28
HH097305,1,moderate,2024-04-26
HH097306,1,very_low,2023-04-05
HH097307,1,very_low,2023-06-14
HH097308,1,moderate,2024-04-24
HH097309,1,very_low,2022-10-26
HH097310,1,very_low,2024-05-16
HH097311,1,low,2022-03-06
HH097312,1,low,2023-08-25
HH097313,1,low,2022-07-09
HH097314,1,low,2024-11-15
HH097315,1,very_low,2023-08-12
HH097316,1,low,2023-04-19
HH097317,1,moderate,2024-06-12
HH097318,1,low,2024-12-10
HH097319,1,very_low,2024-08-26
HH097320,1,moderate,2023-03-25
HH097321,1,moderate,2022-02-10
HH097322,1,low,2022-09-06
HH097323,1,low,2024-04-08
HH097324,1,low,2022-09-05
HH097325,1,moderate,2023-02-06
HH097326,1,low,2023-08-12
HH097327,1,moderate,2022-02-21
HH097328,1,very_low,2023-06-01
HH097329,1,moderate,2022-07-06
HH097330,1,low,2024-02-03
HH097331,1,low,2023-02-24
HH097332,1,very_low,2023-10-12
HH097333,1,very_low,2024-12-15
HH097334,1,low,2024-12-27
HH097335,1,moderate,2023-01-08
HH097336,1,very_low,2024-04-01
HH097337,1,low,2024-12-19
HH097338,1,moderate,2022-05-29
HH097339,1,low,2022-07-21
HH097340,1,low,2024-02-04
HH097341,1,very_low,2024-10-12
HH097342,1,low,2023-02-19
HH097343,1,very_low,2023-07-19
HH097344,1,very_low,2022-02-04
HH097345,1,very_low,2022-09-26
HH097346,1,very_low,2022-03-13
HH097347,1,low,2024-11-01
HH097348,1,low,2023-10-05
HH097349,1,very_low,2023-03-29
HH097350,1,very_low,2022-12-20
HH097351,1,low,2024-05-06
HH097352,1,low,2022-03-08
HH097353,1,low,2023-03-16
HH097354,1,moderate,2023-12-30
HH097355,1,low,2022-11-13
HH097356,1,low,2023-10-12
HH097357,1,moderate,2024-10-20
HH097358,1,moderate,2023-01-22
HH097359,1,moderate,2024-06-09
HH097360,1,moderate,2022-05-14
HH097361,1,low,2022-03-20
HH097362,1,low,2023-12-27
HH097363,1,low,2023-04-23
HH097364,1,moderate,2024-08-03
HH097365,1,moderate,2024-10-01
HH097366,1,low,2022-11-22
HH097367,1,very_low,2024-10-30
HH097368,1,low,2022-08-30
HH097369,1,very_low,2022-05-02
HH097370,1,low,2022-04-01
HH097371,1,moderate,2023-07-06
HH097372,1,low,2022-09-03
HH097373,1,low,2023-11-11
HH097374,1,very_low,2023-07-30
HH097375,1,moderate,2023-12-09
HH097376,1,moderate,2022-10-07
HH097377,1,low,2024-06-05
HH097378,1,moderate,2023-02-12
HH097379,1,low,2022-12-01
HH097380,1,low,2023-11-03
HH097381,1,very_low,2023-06-06
HH097382,1,low,2023-02-26
HH097383,1,very_low,2024-09-20
HH097384,1,very_low,2022-07-13
HH097385,1,moderate,2022-11-06
HH097386,1,very_low,2023-02-01
HH097387,1,very_low,2023-01-24
HH097388,1,low,2022-03-07
HH097389,1,moderate,2024-03-20
HH097390,1,very_low,2024-02-03
HH097391,1,moderate,2022-03-22
HH097392,1,low,2024-02-01
HH097393,1,low,2023-03-25
HH097394,1,very_low,2023-09-02
HH097395,1,very_low,2022-04-14
HH097396,1,low,2022-12-31
HH097397,1,moderate,2024-12-28
HH097398,1,low,2022-11-01
HH097399,1,very_low,2024-03-31
HH097400,1,moderate,2024-02-26
HH097401,1,low,2023-03-18
HH097402,1,very_low,2023-12-14
HH097403,1,very_low,2023-08-03
HH097404,1,low,2023-06-15
HH097405,1,low,2023-02-14
HH097406,1,low,2022-05-06
HH097407,1,moderate,2023-03-17
HH097408,1,very_low,2023-04-07
HH097409,1,low,2024-01-20
HH097410,1,low,2024-11-30
HH097411,1,very_low,2022-03-03
HH097412,1,low,2024-02-15
HH097413,1,moderate,2023-08-16
HH097414,1,low,2024-09-10
HH097415,1,low,2022-03-25
HH097416,1,moderate,2023-07-01
HH097417,1,low,2022-10-28
HH097418,1,moderate,2022-11-05
HH097419,1,low,2022-08-23
HH097420,1,very_low,2024-03-15
HH097421,1,moderate,2023-01-12
HH097422,1,low,2022-09-02
HH097423,1,very_low,2022-09-05
HH097424,1,low,2022-07-06
HH097425,1,low,2023-07-07
HH097426,1,low,2024-05-31
HH097427,1,low,2022-03-21
HH097428,1,low,2023-10-31
HH097429,1,low,2022-12-21
HH097430,1,moderate,2023-04-10
HH097431,1,very_low,2023-05-23
HH097432,1,low,2022-08-17
HH097433,1,moderate,2024-06-28
HH097434,1,low,2024-12-17
HH097435,1,very_low,2024-04-25
HH097436,1,very_low,2022-11-21
HH097437,1,very_low,2022-11-23
HH097438,1,moderate,2022-08-03
HH097439,1,moderate,2022-09-30
HH097440,1,moderate,2023-05-05
HH097441,1,very_low,2023-05-05
HH097442,1,moderate,2022-09-08
HH097443,1,low,2023-09-29
HH097444,1,low,2023-01-12
HH097445,1,low,2024-10-03
HH097446,1,low,2023-07-30
HH097447,1,low,2022-02-07
HH097448,1,low,2024-08-09
HH097449,1,low,2023-12-20
HH097450,1,moderate,2022-03-23
HH097451,1,moderate,2024-11-03
HH097452,1,low,2024-08-30
HH097453,1,very_low,2024-04-29
HH097454,1,low,2022-11-22
HH097455,1,very_low,2023-07-13
HH097456,1,very_low,2023-11-29
HH097457,1,low,2024-08-08
HH097458,1,low,2024-06-28
HH097459,1,moderate,2024-03-11
HH097460,1,very_low,2023-04-24
HH097461,1,low,2023-10-31
HH097462,1,very_low,2023-06-24
HH097463,1,low,2024-05-04
HH097464,1,very_low,2022-08-29
HH097465,1,moderate,2023-01-07
HH097466,1,low,2022-07-22
HH097467,1,low,2023-08-04
HH097468,1,low,2024-03-29
HH097469,1,very_low,2022-10-05
HH097470,1,moderate,2023-10-20
HH097471,1,low,2024-07-30
HH097472,1,moderate,2023-01-09
HH097473,1,low,2022-08-19
HH097474,1,very_low,2023-01-13
HH097475,1,low,2023-07-27
HH097476,1,low,2024-08-29
HH097477,1,low,2023-12-20
HH097478,1,low,2024-09-16
HH097479,1,moderate,2024-05-18
HH097480,1,moderate,2023-03-05
HH097481,1,very_low,2022-10-24
HH097482,1,moderate,2024-02-18
HH097483,1,moderate,2023-08-02
HH097484,1,moderate,2023-08-02
HH097485,1,moderate,2022-11-04
HH097486,1,low,2022-05-03
HH097487,1,very_low,2024-04-29
HH097488,1,low,2024-12-13
HH097489,1,low,2023-09-12
HH097490,1,moderate,2024-10-09
HH097491,1,moderate,2023-10-25
HH097492,1,moderate,2024-04-25
HH097493,1,moderate,2022-04-02
HH097494,1,moderate,2022-11-20
HH097495,1,very_low,2023-09-11
HH097496,1,low,2024-08-01
HH097497,1,low,2022-01-19
HH097498,1,low,2022-10-16
HH097499,1,moderate,2022-12-21
HH097500,1,very_low,2023-06-09
HH097501,1,low,2022-06-20
HH097502,1,very_low,2022-09-02
HH097503,1,moderate,2024-11-21
HH097504,1,moderate,2022-03-18
HH097505,1,low,2024-01-09
HH097506,1,very_low,2023-03-05
HH097507,1,moderate,2024-03-22
HH097508,1,very_low,2022-10-06
HH097509,1,moderate,2023-04-26
HH097510,1,low,2024-10-19
HH097511,1,low,2023-01-10
HH097512,1,low,2023-01-15
HH097513,1,moderate,2024-07-29
HH097514,1,moderate,2022-06-17
HH097515,1,very_low,2022-11-02
HH097516,1,low,2022-05-02
HH097517,1,low,2022-04-16
HH097518,1,very_low,2022-01-07
HH097519,1,very_low,2024-04-13
HH097520,1,moderate,2022-12-03
HH097521,1,low,2024-11-05
HH097522,1,moderate,2023-03-04
HH097523,1,low,2024-06-05
HH097524,1,low,2023-12-18
HH097525,1,low,2023-02-01
HH097526,1,low,2023-05-29
HH097527,1,very_low,2022-12-10
HH097528,1,moderate,2023-11-30
HH097529,1,very_low,2023-10-29
HH097530,1,moderate,2024-08-19
HH097531,1,low,2022-06-29
HH097532,1,low,2022-10-31
HH097533,1,low,2023-05-18
HH097534,1,low,2024-05-13
HH097535,1,very_low,2023-04-03
HH097536,1,moderate,2023-01-17
HH097537,1,low,2024-04-22
HH097538,1,low,2023-05-29
HH097539,1,low,2023-07-09
HH097540,1,moderate,2023-12-10
HH097541,1,low,2022-09-13
HH097542,1,moderate,2024-06-12
HH097543,1,low,2024-05-23
HH097544,1,low,2024-06-08
HH097545,1,low,2022-03-05
HH097546,1,moderate,2024-04-06
HH097547,1,very_low,2023-09-05
HH097548,1,low,2023-12-28
HH097549,1,moderate,2023-11-30
HH097550,1,low,2024-11-14
HH097551,1,very_low,2022-09-18
HH097552,1,low,2024-07-23
HH097553,1,moderate,2023-07-01
HH097554,1,moderate,2022-10-13
HH097555,1,moderate,2023-10-18
HH097556,1,low,2022-07-17
HH097557,1,very_low,2024-07-21
HH097558,1,moderate,2024-05-05
HH097559,1,low,2024-02-29
HH097560,1,very_low,2022-05-21
HH097561,1,moderate,2023-09-29
HH097562,1,moderate,2024-04-16
HH097563,1,very_low,2023-04-18
HH097564,1,very_low,2023-02-11
HH097565,1,very_low,2023-10-18
HH097566,1,low,2023-04-19
HH097567,1,moderate,2024-03-02
HH097568,1,moderate,2023-05-15
HH097569,1,low,2024-01-19
HH097570,1,low,2023-09-28
HH097571,1,low,2023-04-15
HH097572,1,very_low,2023-08-03
HH097573,1,very_low,2023-04-19
HH097574,1,low,2022-06-21
HH097575,1,low,2022-01-19
HH097576,1,very_low,2022-03-19
HH097577,1,low,2023-07-20
HH097578,1,low,2023-12-23
HH097579,1,moderate,2022-08-27
HH097580,1,moderate,2024-01-09
HH097581,1,low,2023-06-24
HH097582,1,low,2024-12-30
HH097583,1,moderate,2024-05-28
HH097584,1,low,2023-07-24
HH097585,1,low,2023-06-14
HH097586,1,low,2024-07-21
HH097587,1,low,2024-12-02
HH097588,1,very_low,2023-12-28
HH097589,1,very_low,2022-11-23
HH097590,1,low,2023-12-31
HH097591,1,very_low,2023-03-11
HH097592,1,low,2022-04-17
HH097593,1,low,2024-01-05
HH097594,1,low,2023-02-09
HH097595,1,very_low,2024-01-25
HH097596,1,very_low,2022-10-21
HH097597,1,moderate,2022-10-25
HH097598,1,low,2022-01-11
HH097599,1,low,2022-06-11
HH097600,1,very_low,2022-01-11
HH097601,1,low,2022-09-26
HH097602,1,moderate,2024-04-08
HH097603,1,very_low,2024-07-30
HH097604,1,moderate,2023-04-09
HH097605,1,low,2023-10-12
HH097606,1,moderate,2023-11-02
HH097607,1,low,2023-01-05
HH097608,1,moderate,2023-08-04
HH097609,1,very_low,2024-05-23
HH097610,1,moderate,2023-06-22
HH097611,1,very_low,2023-03-20
HH097612,1,moderate,2023-05-12
HH097613,1,low,2023-09-06
HH097614,1,very_low,2022-10-07
HH097615,1,very_low,2022-08-09
HH097616,1,moderate,2024-10-08
HH097617,1,very_low,2024-01-15
HH097618,1,low,2024-08-30
HH097619,1,low,2024-07-10
HH097620,1,moderate,2022-12-06
HH097621,1,very_low,2024-02-02
HH097622,1,low,2024-08-27
HH097623,1,moderate,2022-11-19
HH097624,1,very_low,2023-11-07
HH097625,1,very_low,2023-09-12
HH097626,1,moderate,2022-09-07
HH097627,1,very_low,2023-04-12
HH097628,1,very_low,2022-03-26
HH097629,1,low,2024-01-03
HH097630,1,moderate,2023-02-28
HH097631,1,low,2023-09-11
HH097632,1,very_low,2024-01-25
HH097633,1,moderate,2022-03-02
HH097634,1,low,2022-02-27
HH097635,1,very_low,2022-05-21
HH097636,1,moderate,2022-07-05
HH097637,1,very_low,2023-12-27
HH097638,1,very_low,2022-07-11
HH097639,1,low,2024-04-07
HH097640,1,moderate,2024-09-01
HH097641,1,low,2024-03-29
HH097642,1,very_low,2023-02-03
HH097643,1,low,2024-10-13
HH097644,1,moderate,2024-05-22
HH097645,1,low,2022-08-17
HH097646,1,low,2023-02-21
HH097647,1,low,2022-08-21
HH097648,1,low,2024-04-24
HH097649,1,moderate,2023-08-04
HH097650,1,moderate,2022-08-29
HH097651,1,low,2023-08-14
HH097652,1,low,2024-11-22
HH097653,1,low,2022-04-02
HH097654,1,low,2022-12-03
HH097655,1,low,2024-10-27
HH097656,1,moderate,2024-08-05
HH097657,1,low,2024-06-12
HH097658,1,moderate,2022-04-25
HH097659,1,moderate,2024-06-07
HH097660,1,low,2023-06-26
HH097661,1,low,2023-03-18
HH097662,1,moderate,2023-09-12
HH097663,1,very_low,2024-04-12
HH097664,1,low,2024-05-17
HH097665,1,low,2022-01-29
HH097666,1,moderate,2023-04-03
HH097667,1,moderate,2022-09-08
HH097668,1,moderate,2022-11-09
HH097669,1,low,2022-07-04
HH097670,1,very_low,2022-03-04
HH097671,1,moderate,2024-07-29
HH097672,1,very_low,2023-07-25
HH097673,1,low,2022-03-23
HH097674,1,low,2022-06-03
HH097675,1,moderate,2024-07-27
HH097676,1,very_low,2024-11-24
HH097677,1,low,2024-10-17
HH097678,1,low,2024-11-22
HH097679,1,low,2022-01-29
HH097680,1,low,2023-08-19
HH097681,1,very_low,2023-04-20
HH097682,1,low,2024-06-08
HH097683,1,low,2023-05-09
HH097684,1,low,2023-01-16
HH097685,1,moderate,2023-08-26
HH097686,1,moderate,2023-07-04
HH097687,1,low,2024-07-17
HH097688,1,low,2022-07-02
HH097689,1,very_low,2023-09-23
HH097690,1,low,2022-04-15
HH097691,1,low,2023-07-24
HH097692,1,moderate,2023-11-13
HH097693,1,very_low,2023-04-24
HH097694,1,very_low,2022-02-04
HH097695,1,very_low,2024-06-01
HH097696,1,low,2023-11-27
HH097697,1,low,2022-10-17
HH097698,1,low,2022-03-13
HH097699,1,very_low,2023-02-23
HH097700,1,low,2024-05-20
HH097701,1,very_low,2022-03-28
